location,price,year,type,garage,balcony,roof,garden,bedrooms,avg_price_year_type
xghajra,256000,2016,HOUSE,TRUE,TRUE,TRUE,FALSE,3,183903.7879
swieqi,365000,2016,HOUSE,TRUE,FALSE,FALSE,FALSE,3,183903.7879
qormi,300000,2016,HOUSE,TRUE,FALSE,TRUE,TRUE,2,183903.7879
msida,186300,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,3,183903.7879
san gwann,210000,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,3,183903.7879
kappara,617000,2016,VILLA,TRUE,FALSE,FALSE,TRUE,4,617000
cospicua,233000,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,3,183903.7879
fgura,163000,2016,HOUSE,FALSE,FALSE,TRUE,TRUE,3,183903.7879
attard,280000,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,3,183903.7879
zejtun,84000,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,1,183903.7879
mellieha,291500,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,3,183903.7879
mellieha,408000,2016,HOUSE,TRUE,TRUE,TRUE,FALSE,4,183903.7879
zabbar,163000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
rabat,245000,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,3,183903.7879
qormi,268000,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,3,183903.7879
naxxar,375000,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,3,183903.7879
st venera,268000,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,3,183903.7879
birkirkara,200000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
cospicua,140000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
cospicua,128000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
cospicua,105000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
kirkop,80000,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,3,183903.7879
qrendi,186000,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,2,183903.7879
senglea,209500,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,4,183903.7879
senglea,75000,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,2,183903.7879
st venera,140000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
rabat,361000,2016,HOUSE,FALSE,FALSE,TRUE,TRUE,3,183903.7879
zebbug,169000,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,1,183903.7879
tarxien,60500,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
tarxien,135000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
zabbar,280000,2016,HOUSE,FALSE,FALSE,TRUE,TRUE,3,183903.7879
zurrieq,186500,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,4,183903.7879
birkirkara,116400,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
birkirkara,100000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
birkirkara,90000,2016,HOUSE,TRUE,TRUE,TRUE,TRUE,3,183903.7879
birzebbugia,146750,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,3,183903.7879
cospicua,130000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
dingli,221500,2016,HOUSE,TRUE,TRUE,TRUE,FALSE,4,183903.7879
gharghur,139500,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
g`mangia,172300,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,3,183903.7879
hamrun,190000,2016,HOUSE,FALSE,FALSE,FALSE,TRUE,4,183903.7879
hamrun,137400,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
hamrun,138000,2016,HOUSE,TRUE,TRUE,TRUE,FALSE,3,183903.7879
luqa,198000,2016,HOUSE,TRUE,FALSE,TRUE,FALSE,2,183903.7879
luqa,219000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
hamrun,132500,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
hamrun,100000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
luqa,151500,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
msida,163000,2016,HOUSE,FALSE,FALSE,TRUE,TRUE,3,183903.7879
naxxar,135000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
qormi,326000,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,3,183903.7879
qormi,209500,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,4,183903.7879
rabat,135000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
rabat,175000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
rabat,154000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
rabat,151500,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,2,183903.7879
sliema,160500,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
sliema,185000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,3,183903.7879
st julians,235000,2016,HOUSE,TRUE,FALSE,TRUE,TRUE,3,183903.7879
paola,107000,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,2,183903.7879
zurrieq,128000,2016,HOUSE,FALSE,TRUE,TRUE,FALSE,2,183903.7879
luqa,74500,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,1,183903.7879
marsa,93500,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,2,183903.7879
birkirkara,128200,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,4,143254.1667
attard,135000,2016,MAISONETTE,TRUE,TRUE,FALSE,FALSE,3,143254.1667
birkirkara,123500,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,143254.1667
fgura,123500,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,143254.1667
fgura,118000,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,143254.1667
swieqi,196000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,143254.1667
kalkara,104800,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
lija,109500,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,143254.1667
marsa,100000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,143254.1667
marsascala,135000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,143254.1667
marsascala,116500,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,143254.1667
marsascala,135000,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
mellieha,170000,2016,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,143254.1667
mosta,198000,2016,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,143254.1667
mosta,185000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,143254.1667
mosta,165000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,143254.1667
hamrun,79000,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,143254.1667
kappara,210000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,143254.1667
burmarrad,116500,2016,MAISONETTE,TRUE,TRUE,FALSE,FALSE,3,143254.1667
burmarrad,195000,2016,MAISONETTE,FALSE,TRUE,FALSE,FALSE,3,143254.1667
msida,139800,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,143254.1667
naxxar,139700,2016,MAISONETTE,FALSE,TRUE,FALSE,FALSE,2,143254.1667
paola,114000,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
qormi,160000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,143254.1667
qormi,110000,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,143254.1667
birkirkara,70000,2016,MAISONETTE,TRUE,TRUE,TRUE,FALSE,3,143254.1667
qormi,144500,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
qormi,125000,2016,MAISONETTE,TRUE,TRUE,TRUE,FALSE,2,143254.1667
rabat,121100,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,2,143254.1667
sliema,210000,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,4,143254.1667
st pauls bay,97800,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,1,143254.1667
st venera,175000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,143254.1667
swatar,139500,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,143254.1667
swatar,155000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,143254.1667
tarxien,125700,2016,MAISONETTE,TRUE,TRUE,TRUE,FALSE,3,143254.1667
swatar,93000,2016,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,143254.1667
zabbar,125000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,2,143254.1667
zabbar,125000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,2,143254.1667
zabbar,100000,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
zabbar,153500,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
zabbar,105000,2016,MAISONETTE,TRUE,TRUE,TRUE,TRUE,2,143254.1667
qormi,220000,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,143254.1667
zebbug,139700,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,143254.1667
zebbug,164500,2016,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,143254.1667
st venera,163000,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
birzebbugia,104800,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,2,143254.1667
marsa,156000,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
st venera,370000,2016,MAISONETTE,TRUE,FALSE,TRUE,FALSE,4,143254.1667
qormi,170000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,2,143254.1667
qormi,109000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,2,143254.1667
siggiewi,165000,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,143254.1667
st pauls bay,135000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,143254.1667
birkirkara,77000,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,143254.1667
swatar,155000,2016,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,143254.1667
tarxien,147000,2016,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,143254.1667
zabbar,174500,2016,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,143254.1667
zabbar,198000,2016,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,143254.1667
fgura,63000,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,143254.1667
rabat,170000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,2,143254.1667
gzira,163000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,143254.1667
msida,170000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,2,143254.1667
zebbug,193500,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
rabat,175000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,143254.1667
floriana,186000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,2,143254.1667
xghajra,128000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,2,143254.1667
mosta,179000,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,143254.1667
floriana,88000,2016,MAISONETTE,TRUE,TRUE,FALSE,FALSE,3,143254.1667
qrendi,123000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,2,143254.1667
zabbar,115000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,143254.1667
marsa,67500,2016,MAISONETTE,FALSE,FALSE,TRUE,FALSE,1,143254.1667
mosta,105000,2016,MAISONETTE,FALSE,TRUE,TRUE,FALSE,2,143254.1667
zabbar,167700,2016,MAISONETTE,TRUE,TRUE,TRUE,FALSE,2,143254.1667
iklin,160000,2016,HOUSE,TRUE,FALSE,FALSE,FALSE,2,183903.7879
st julians,316000,2016,HOUSE,FALSE,FALSE,TRUE,FALSE,5,183903.7879
zabbar,93100,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
zabbar,133500,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
zabbar,112000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,115362.0833
swatar,140000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
st venera,90000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
zebbug,168000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
hamrun,125000,2016,HOUSE,FALSE,FALSE,FALSE,FALSE,2,183903.7879
qormi,170000,2016,HOUSE,TRUE,FALSE,FALSE,FALSE,3,183903.7879
balzan,152000,2016,APARTMENT,TRUE,FALSE,TRUE,FALSE,3,115362.0833
balzan,110000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
birkirkara,128100,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
birkirkara,123000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
birkirkara,129000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
birkirkara,120000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
birkirkara,93000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
birkirkara,130000,2016,APARTMENT,TRUE,FALSE,TRUE,FALSE,3,115362.0833
birkirkara,107200,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,115362.0833
birkirkara,102500,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,115362.0833
birkirkara,120000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
birzebbugia,112000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
birzebbugia,105000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,115362.0833
st venera,138000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
zejtun,93000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
xemxija,135500,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
tarxien,121000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
st venera,95500,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,115362.0833
zejtun,140000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,1,115362.0833
bugibba,76900,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,1,115362.0833
bugibba,128000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
bugibba,90000,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,2,115362.0833
fgura,125000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
fgura,120000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
fgura,76000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
fgura,98000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,115362.0833
fgura,93500,2016,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,115362.0833
fgura,107000,2016,APARTMENT,TRUE,FALSE,TRUE,FALSE,3,115362.0833
fgura,105000,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,115362.0833
fgura,121200,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,115362.0833
fgura,88500,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
birkirkara,163000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
birzebbugia,105900,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
bugibba,110000,2016,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,115362.0833
birkirkara,93000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
zurrieq,146000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
ghaxaq,100000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,115362.0833
gzira,105000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,4,115362.0833
gzira,110000,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,2,115362.0833
g`mangia,90000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
hamrun,135000,2016,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,115362.0833
hamrun,135000,2016,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,115362.0833
hamrun,72000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,115362.0833
kalkara,62900,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,115362.0833
marsascala,89000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
marsascala,128000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,115362.0833
marsascala,98000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
marsascala,147000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
marsascala,128000,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,115362.0833
marsascala,128500,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
marsascala,123500,2016,APARTMENT,TRUE,FALSE,TRUE,FALSE,3,115362.0833
marsascala,114500,2016,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,115362.0833
marsascala,104800,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
qormi,123400,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
mellieha,128000,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,115362.0833
mellieha,128000,2016,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,115362.0833
mosta,135100,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
mosta,135000,2016,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,115362.0833
mosta,109500,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
mosta,136000,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,115362.0833
fgura,88500,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,115362.0833
fgura,100000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
fgura,95000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
qormi,116500,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
g`mangia,95000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
hamrun,95000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
madliena,105000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
mosta,104800,2016,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,115362.0833
msida,98000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
msida,83500,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
naxxar,105000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
paola,110000,2016,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,115362.0833
paola,83000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,115362.0833
paola,113500,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,115362.0833
qawra,84500,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,1,115362.0833
msida,155500,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
mriehel,110000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
msida,130000,2016,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,115362.0833
msida,109000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
mtarfa,100000,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,115362.0833
paola,107000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
pieta`,95000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
birzebbugia,128000,2016,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,115362.0833
qawra,220000,2016,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,115362.0833
qawra,151500,2016,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,115362.0833
qawra,135000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
qawra,92000,2016,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,115362.0833
qawra,75000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,115362.0833
qawra,105000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
qawra,81000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,115362.0833
qormi,98000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
qormi,117000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
san gwann,97000,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,2,115362.0833
qormi,119500,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
qormi,81500,2016,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,115362.0833
qormi,97000,2016,APARTMENT,TRUE,TRUE,FALSE,FALSE,2,115362.0833
qormi,122000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
safi,116400,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
san gwann,88000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,115362.0833
san gwann,140000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
siggiewi,109500,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
siggiewi,112000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,115362.0833
santa lucia,87000,2016,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,115362.0833
senglea,85000,2016,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,115362.0833
sliema,100000,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,2,115362.0833
st julians,105000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,115362.0833
st julians,420000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
st julians,210000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
st pauls bay,114000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,115362.0833
st pauls bay,107150,2016,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,115362.0833
st venera,110000,2016,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,115362.0833
st pauls bay,86000,2016,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,115362.0833
st venera,112000,2016,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,115362.0833
xemxija,133500,2016,APARTMENT,FALSE,TRUE,TRUE,TRUE,2,115362.0833
lija,280000,2014,HOUSE,TRUE,TRUE,TRUE,TRUE,4,184117.3913
pembroke,360000,2014,HOUSE,TRUE,FALSE,TRUE,FALSE,4,184117.3913
birzebbugia,270000,2014,HOUSE,TRUE,TRUE,TRUE,FALSE,3,184117.3913
fgura,156000,2014,HOUSE,FALSE,FALSE,TRUE,TRUE,3,184117.3913
fgura,197500,2014,HOUSE,TRUE,FALSE,TRUE,TRUE,3,184117.3913
ghaxaq,256500,2014,HOUSE,FALSE,FALSE,TRUE,FALSE,3,184117.3913
mellieha,295000,2014,HOUSE,TRUE,FALSE,TRUE,FALSE,4,184117.3913
sliema,295000,2014,HOUSE,TRUE,FALSE,TRUE,FALSE,3,184117.3913
tarxien,210000,2014,HOUSE,TRUE,FALSE,TRUE,FALSE,3,184117.3913
zabbar,233000,2014,HOUSE,TRUE,TRUE,TRUE,FALSE,3,184117.3913
attard,237000,2014,MAISONETTE,TRUE,FALSE,TRUE,FALSE,4,138544.5946
attard,165000,2014,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,138544.5946
birkirkara,152500,2014,MAISONETTE,FALSE,TRUE,FALSE,FALSE,3,138544.5946
birzebbugia,110000,2014,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,138544.5946
birzebbugia,118000,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
cospicua,110000,2014,MAISONETTE,FALSE,FALSE,FALSE,TRUE,2,138544.5946
fgura,116500,2014,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,138544.5946
fgura,124600,2014,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,138544.5946
fgura,110000,2014,MAISONETTE,TRUE,TRUE,TRUE,FALSE,3,138544.5946
fgura,116000,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
fgura,150000,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
fgura,123500,2014,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,138544.5946
fgura,115000,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
ghaxaq,180000,2014,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,138544.5946
ghaxaq,116400,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
fgura,120000,2014,MAISONETTE,TRUE,TRUE,TRUE,FALSE,3,138544.5946
bugibba,95000,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
hamrun,107000,2014,MAISONETTE,FALSE,TRUE,FALSE,FALSE,2,138544.5946
g`mangia,140000,2014,MAISONETTE,FALSE,FALSE,TRUE,TRUE,3,138544.5946
g`mangia,175000,2014,MAISONETTE,TRUE,TRUE,TRUE,FALSE,3,138544.5946
hamrun,123500,2014,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,138544.5946
hamrun,244000,2014,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,138544.5946
iklin,196000,2014,MAISONETTE,TRUE,FALSE,FALSE,FALSE,2,138544.5946
kalkara,175000,2014,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,138544.5946
hamrun,165000,2014,MAISONETTE,FALSE,TRUE,TRUE,FALSE,2,138544.5946
gzira,149500,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
fgura,140000,2014,MAISONETTE,FALSE,TRUE,FALSE,FALSE,3,138544.5946
marsa,80000,2014,MAISONETTE,FALSE,TRUE,TRUE,FALSE,1,138544.5946
marsascala,104800,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,138544.5946
marsascala,104800,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
marsascala,130000,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
marsaxlokk,167000,2014,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,138544.5946
mellieha,157600,2014,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,138544.5946
mosta,170000,2014,MAISONETTE,TRUE,FALSE,FALSE,FALSE,2,138544.5946
mosta,185000,2014,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,138544.5946
mosta,140000,2014,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,138544.5946
